time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,dcm_0,dcm_1,servo_0,servo_1,enc_0,enc_1
0.036231040954589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0
0.038121700286865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0
0.05235743522644043,-504.0,-816.0,16168.0,-325.0,-185.0,-718.0,-63.0,25.0,398.0,0,0,0.0,0.0,0,21943
0.05823040008544922,-256.0,-736.0,16288.0,226.0,-87.0,440.0,-71.0,18.0,403.0,0,0,0.0,0.0,0,21943
0.06819367408752441,-288.0,-672.0,16328.0,244.0,203.0,525.0,-71.0,18.0,403.0,4,4,0.0,0.0,0,21956
0.07815241813659668,-64.0,-720.0,16440.0,-273.0,390.0,79.0,-65.0,21.0,370.0,4,4,0.0,0.0,0,21956
0.08828020095825195,-256.0,-536.0,16312.0,-35.0,239.0,241.0,-74.0,32.0,369.0,4,4,0.0,0.0,0,21969
0.09817099571228027,-392.0,-888.0,16496.0,302.0,16.0,-45.0,-74.0,32.0,369.0,4,4,84.0,84.0,0,21969
0.10818910598754883,-424.0,-416.0,16288.0,109.0,-290.0,754.0,-76.0,30.0,369.0,3,3,84.0,84.0,0,21983
0.1181480884552002,-232.0,-600.0,16112.0,-396.0,166.0,352.0,-62.0,34.0,382.0,3,3,84.0,84.0,0,21983
0.12822175025939941,-224.0,-896.0,16424.0,-164.0,112.0,-358.0,-62.0,34.0,382.0,3,3,84.0,84.0,0,21996
0.13817310333251953,-368.0,-560.0,16344.0,197.0,18.0,148.0,-67.0,21.0,392.0,3,3,85.0,85.0,0,21996
0.1481928825378418,-424.0,-560.0,16280.0,339.0,-211.0,576.0,-75.0,39.0,365.0,2,2,85.0,85.0,0,22009
0.15816211700439453,-288.0,-656.0,16104.0,-275.0,42.0,-159.0,-65.0,39.0,370.0,2,2,85.0,85.0,0,22009
0.16834235191345215,-608.0,-704.0,16416.0,-103.0,260.0,-205.0,-69.0,32.0,366.0,2,2,86.0,86.0,0,22023
0.17816424369812012,-272.0,-600.0,16320.0,520.0,91.0,-31.0,-62.0,12.0,380.0,2,2,86.0,86.0,0,22023
0.1881849765777588,-192.0,-592.0,16320.0,506.0,-127.0,106.0,-71.0,35.0,364.0,1,1,86.0,86.0,0,22035
0.1981518268585205,-224.0,-608.0,16216.0,-94.0,-556.0,-161.0,-62.0,39.0,367.0,1,1,86.0,86.0,0,22035
0.20835065841674805,-408.0,-688.0,16336.0,408.0,158.0,-800.0,-66.0,35.0,356.0,1,1,87.0,87.0,0,22049
0.21816205978393555,-512.0,-648.0,16208.0,-475.0,24.0,-377.0,-67.0,29.0,387.0,1,1,87.0,87.0,0,22049
0.22818779945373535,-432.0,-776.0,16152.0,118.0,500.0,-568.0,-61.0,37.0,364.0,0,0,87.0,87.0,0,22062
0.23814916610717773,-656.0,-776.0,16184.0,155.0,-145.0,566.0,-61.0,37.0,364.0,0,0,87.0,87.0,0,22062
0.24836468696594238,-584.0,-728.0,16040.0,201.0,-131.0,466.0,-79.0,30.0,366.0,0,0,88.0,88.0,0,22075
0.2581901550292969,-264.0,-632.0,16408.0,245.0,-313.0,422.0,-60.0,34.0,377.0,0,0,88.0,88.0,0,22075
0.2681856155395508,-312.0,-880.0,16256.0,92.0,22.0,-63.0,-60.0,34.0,377.0,-1,-1,88.0,88.0,0,22083
0.2781543731689453,-272.0,-720.0,16560.0,-175.0,391.0,-960.0,-70.0,46.0,367.0,-1,-1,88.0,88.0,0,22083
0.288360595703125,-560.0,-624.0,16160.0,1035.0,-657.0,671.0,-63.0,35.0,349.0,-1,-1,89.0,89.0,0,22086
0.2981569766998291,-280.0,-576.0,16544.0,438.0,136.0,3.0,-63.0,35.0,349.0,-1,-1,89.0,89.0,0,22086
0.308182954788208,-312.0,-608.0,16352.0,-45.0,-10.0,-466.0,-66.0,30.0,346.0,-2,-2,89.0,89.0,0,22085
0.3181462287902832,-416.0,-568.0,16248.0,188.0,179.0,-116.0,-56.0,32.0,349.0,-2,-2,89.0,89.0,0,22085
0.3283700942993164,-56.0,-832.0,16472.0,330.0,-147.0,162.0,-56.0,32.0,349.0,-2,-2,90.0,90.0,0,22078
0.3381650447845459,-480.0,-264.0,16264.0,237.0,-119.0,-869.0,-65.0,26.0,377.0,-2,-2,90.0,90.0,0,22078
0.3481884002685547,-536.0,-664.0,16384.0,-172.0,92.0,23.0,-61.0,30.0,356.0,-3,-3,90.0,90.0,0,22069
0.35815954208374023,-264.0,-664.0,16352.0,-76.0,152.0,186.0,-61.0,30.0,356.0,-3,-3,90.0,90.0,0,22069
0.3683750629425049,-232.0,-640.0,16224.0,158.0,-324.0,249.0,-66.0,30.0,364.0,-3,-3,91.0,91.0,0,22059
0.3781614303588867,-408.0,-944.0,16144.0,518.0,-623.0,401.0,-65.0,24.0,370.0,-3,-3,91.0,91.0,0,22059
0.3881826400756836,-288.0,-480.0,16336.0,-360.0,-61.0,625.0,-61.0,35.0,364.0,-4,-4,91.0,91.0,0,22047
0.3981449604034424,-384.0,-944.0,16304.0,654.0,-219.0,207.0,-60.0,46.0,372.0,-4,-4,91.0,91.0,0,22047
0.40837597846984863,-176.0,-816.0,16360.0,460.0,-118.0,384.0,-69.0,32.0,364.0,-4,-4,92.0,92.0,0,22035
0.4181640148162842,-256.0,-608.0,16144.0,260.0,-71.0,-253.0,-66.0,32.0,383.0,-4,-4,92.0,92.0,0,22035
0.42818522453308105,-200.0,-520.0,16504.0,134.0,186.0,155.0,-58.0,35.0,361.0,-5,-5,92.0,92.0,0,22023
0.43817138671875,-24.0,-696.0,16336.0,-52.0,-124.0,119.0,-57.0,36.0,362.0,-5,-5,92.0,92.0,0,22023
0.4483766555786133,-216.0,-776.0,16512.0,-233.0,36.0,-465.0,-61.0,32.0,356.0,-5,-5,93.0,93.0,0,22010
0.45816564559936523,-272.0,-592.0,16384.0,-145.0,-209.0,20.0,-75.0,36.0,375.0,-5,-5,93.0,93.0,0,22010
0.4681873321533203,-384.0,-456.0,16064.0,-79.0,194.0,123.0,-65.0,51.0,367.0,-6,-6,93.0,93.0,0,21997
0.4781534671783447,-184.0,-696.0,16360.0,-364.0,295.0,15.0,-70.0,34.0,372.0,-6,-6,93.0,93.0,0,21997
0.4883737564086914,-304.0,-592.0,16320.0,-70.0,126.0,217.0,-65.0,34.0,372.0,-6,-6,94.0,94.0,0,21985
0.49816179275512695,-312.0,-856.0,16328.0,-14.0,-111.0,83.0,-65.0,34.0,372.0,-6,-6,94.0,94.0,0,21985
0.5081825256347656,-696.0,-592.0,16088.0,-105.0,242.0,-776.0,-56.0,45.0,361.0,-7,-7,94.0,94.0,0,21972
0.5181519985198975,-432.0,-456.0,16024.0,29.0,590.0,-946.0,-61.0,30.0,376.0,-7,-7,94.0,94.0,0,21972
0.5282201766967773,-192.0,-872.0,16376.0,-29.0,128.0,-751.0,-61.0,30.0,376.0,-7,-7,94.0,94.0,0,21959
0.5381720066070557,-288.0,-536.0,16448.0,-330.0,269.0,-489.0,-60.0,29.0,380.0,-7,-7,95.0,95.0,0,21959
0.5481865406036377,-536.0,-704.0,16320.0,-308.0,650.0,-691.0,-53.0,37.0,369.0,-8,-8,95.0,95.0,0,21946
0.558154821395874,-176.0,-728.0,16344.0,319.0,107.0,345.0,-53.0,37.0,369.0,-8,-8,95.0,95.0,0,21946
0.5683896541595459,-200.0,-832.0,16304.0,258.0,-283.0,-137.0,-69.0,47.0,361.0,-8,-8,96.0,96.0,0,21933
0.5781610012054443,-344.0,-672.0,16496.0,18.0,357.0,-323.0,-67.0,29.0,367.0,-8,-8,96.0,96.0,0,21933
0.5881860256195068,-208.0,-680.0,16456.0,-361.0,129.0,-309.0,-67.0,29.0,367.0,-9,-9,96.0,96.0,0,21919
0.5981533527374268,-424.0,-616.0,16216.0,-363.0,16.0,408.0,-61.0,35.0,369.0,-9,-9,96.0,96.0,0,21919
0.608421802520752,-288.0,-712.0,16240.0,-682.0,116.0,-903.0,-56.0,37.0,354.0,-9,-9,97.0,97.0,0,21907
0.6181666851043701,-136.0,-672.0,16312.0,275.0,354.0,-505.0,-56.0,37.0,354.0,-9,-9,97.0,97.0,0,21907
0.628192663192749,-104.0,-688.0,16320.0,-1.0,92.0,-470.0,-56.0,40.0,359.0,-10,-10,97.0,97.0,0,21893
0.6381595134735107,-248.0,-736.0,16360.0,546.0,-2.0,84.0,-70.0,43.0,362.0,-10,-10,97.0,97.0,0,21893
0.6483988761901855,-384.0,-632.0,16048.0,68.0,50.0,-222.0,-70.0,43.0,362.0,-10,-10,98.0,98.0,0,21881
0.6581647396087646,0.0,-496.0,16288.0,-23.0,-44.0,104.0,-63.0,37.0,381.0,-10,-10,98.0,98.0,0,21881
0.6681852340698242,-288.0,-568.0,16448.0,191.0,-35.0,-75.0,-66.0,40.0,361.0,-11,-11,98.0,98.0,0,21867
0.6781587600708008,-416.0,-768.0,16312.0,10.0,-151.0,635.0,-76.0,28.0,366.0,-11,-11,98.0,98.0,0,21867
0.6884229183197021,-360.0,-568.0,16336.0,-328.0,-214.0,478.0,-53.0,40.0,366.0,-11,-11,99.0,99.0,0,21855
0.6981673240661621,-136.0,-936.0,16376.0,108.0,-67.0,453.0,-82.0,35.0,378.0,-11,-11,99.0,99.0,0,21855
0.7081966400146484,-120.0,-720.0,16408.0,-52.0,-336.0,393.0,-58.0,28.0,369.0,-12,-12,99.0,99.0,0,21841
0.7181808948516846,-328.0,-760.0,16504.0,-88.0,266.0,-98.0,-67.0,34.0,367.0,-12,-12,99.0,99.0,0,21841
0.7284207344055176,-200.0,-736.0,16296.0,200.0,-302.0,558.0,-70.0,36.0,372.0,-12,-12,100.0,100.0,0,21829
0.738166093826294,-128.0,-808.0,16464.0,-315.0,-35.0,549.0,-69.0,35.0,383.0,-12,-12,100.0,100.0,0,21829
0.7481884956359863,-24.0,-528.0,16424.0,337.0,288.0,-40.0,-57.0,41.0,362.0,-13,-13,100.0,100.0,0,21815
0.7581791877746582,-352.0,-776.0,16120.0,-412.0,0.0,-480.0,-57.0,41.0,362.0,-13,-13,100.0,100.0,0,21815
0.768413782119751,-312.0,-552.0,16080.0,61.0,-233.0,-5.0,-53.0,32.0,366.0,-13,-13,99.0,99.0,0,21802
0.7781703472137451,-112.0,-984.0,16160.0,-508.0,81.0,-275.0,-69.0,40.0,388.0,-13,-13,99.0,99.0,0,21802
0.7881839275360107,-344.0,-712.0,16416.0,-70.0,139.0,-847.0,-69.0,40.0,388.0,-14,-14,99.0,99.0,0,21789
0.798154354095459,-400.0,-792.0,16456.0,-218.0,-74.0,-599.0,-69.0,40.0,388.0,-14,-14,99.0,99.0,0,21789
0.8084027767181396,-240.0,-712.0,16248.0,-120.0,252.0,-224.0,-52.0,36.0,370.0,-14,-14,98.0,98.0,0,21775
0.818166971206665,-280.0,-592.0,16256.0,13.0,16.0,452.0,-52.0,36.0,370.0,-14,-14,98.0,98.0,0,21775
0.8281896114349365,-392.0,-488.0,16000.0,-123.0,58.0,-451.0,-66.0,37.0,366.0,-15,-15,98.0,98.0,0,21762
0.8381593227386475,-96.0,-784.0,16456.0,224.0,56.0,-724.0,-65.0,36.0,377.0,-15,-15,98.0,98.0,0,21762
0.8484146595001221,-88.0,-576.0,16328.0,147.0,32.0,-721.0,-65.0,36.0,377.0,-15,-15,97.0,97.0,0,21749
0.858170747756958,-328.0,-832.0,16336.0,-28.0,-397.0,339.0,-61.0,30.0,377.0,-15,-15,97.0,97.0,0,21749
0.8685302734375,-304.0,-840.0,16224.0,-74.0,-192.0,-396.0,-61.0,30.0,374.0,-15,-15,97.0,97.0,0,21735
0.8784878253936768,-488.0,-528.0,16176.0,-303.0,-218.0,-287.0,-54.0,51.0,367.0,-16,-16,97.0,97.0,0,21735
0.8901569843292236,-568.0,-600.0,16088.0,243.0,-64.0,37.0,-54.0,46.0,355.0,-16,-16,96.0,96.0,0,21722
0.8985018730163574,-296.0,-960.0,16120.0,-73.0,-35.0,-115.0,-67.0,43.0,362.0,-16,-16,96.0,96.0,0,21722
0.9093384742736816,-336.0,-616.0,16456.0,-186.0,121.0,-461.0,-66.0,35.0,366.0,-17,-17,96.0,96.0,0,21709
0.9184808731079102,-136.0,-664.0,16416.0,486.0,-82.0,-51.0,-66.0,35.0,366.0,-17,-17,96.0,96.0,0,21709
0.9300625324249268,-320.0,-592.0,16248.0,251.0,-231.0,37.0,-53.0,37.0,359.0,-17,-17,95.0,95.0,0,21695
0.9385368824005127,-568.0,-624.0,16216.0,-101.0,190.0,-485.0,-53.0,37.0,359.0,-17,-17,95.0,95.0,0,21695
0.9493579864501953,-360.0,-688.0,16320.0,81.0,260.0,-423.0,-53.0,37.0,374.0,-18,-18,95.0,95.0,0,21681
0.95849609375,-264.0,-536.0,16352.0,-113.0,274.0,-493.0,-69.0,42.0,351.0,-18,-18,95.0,95.0,0,21681
0.9685180187225342,-416.0,-672.0,16208.0,12.0,-70.0,225.0,-54.0,29.0,362.0,-18,-18,95.0,95.0,0,21668
0.9783434867858887,-88.0,-768.0,16320.0,-602.0,174.0,133.0,-54.0,29.0,362.0,-18,-18,94.0,94.0,0,21668
0.9884164333343506,-272.0,-888.0,16240.0,490.0,192.0,510.0,-62.0,39.0,362.0,-19,-19,94.0,94.0,0,21655
0.9983615875244141,-256.0,-768.0,16224.0,-334.0,-160.0,27.0,-62.0,39.0,362.0,-19,-19,94.0,94.0,0,21655
1.0085489749908447,-352.0,-768.0,16384.0,58.0,158.0,444.0,-46.0,34.0,357.0,-19,-19,94.0,94.0,0,21641
1.0183420181274414,-64.0,-584.0,16440.0,389.0,-66.0,-343.0,-46.0,34.0,357.0,-19,-19,93.0,93.0,0,21641
1.0284485816955566,-208.0,-576.0,16264.0,-59.0,-184.0,843.0,-56.0,35.0,369.0,-20,-20,93.0,93.0,0,21627
1.038398265838623,-352.0,-552.0,16272.0,91.0,32.0,290.0,-56.0,35.0,369.0,-20,-20,93.0,93.0,0,21627
1.0485177040100098,-336.0,-744.0,16304.0,14.0,-159.0,366.0,-53.0,42.0,361.0,-20,-20,93.0,93.0,0,21614
1.0583462715148926,-112.0,-640.0,16168.0,-178.0,47.0,27.0,-53.0,42.0,361.0,-20,-20,92.0,92.0,0,21614
1.0684075355529785,-56.0,-520.0,16336.0,476.0,118.0,315.0,-57.0,39.0,370.0,-21,-21,92.0,92.0,0,21601
1.078378677368164,-224.0,-712.0,16408.0,63.0,38.0,-39.0,-57.0,39.0,370.0,-21,-21,92.0,92.0,0,21601
1.0884852409362793,-112.0,-680.0,16448.0,-51.0,206.0,420.0,-53.0,37.0,361.0,-21,-21,92.0,92.0,0,21587
1.098344087600708,-104.0,-744.0,16304.0,159.0,-409.0,695.0,-53.0,37.0,361.0,-21,-21,91.0,91.0,0,21587
1.1084582805633545,-352.0,-744.0,16392.0,256.0,-34.0,195.0,-67.0,41.0,365.0,-22,-22,91.0,91.0,0,21573
1.1183722019195557,-424.0,-624.0,16104.0,73.0,322.0,-285.0,-67.0,41.0,365.0,-22,-22,91.0,91.0,0,21573
1.1285192966461182,-464.0,-664.0,16392.0,-48.0,335.0,-201.0,-53.0,28.0,371.0,-22,-22,91.0,91.0,0,21560
1.13834810256958,-488.0,-472.0,16248.0,-207.0,-250.0,-764.0,-53.0,28.0,371.0,-22,-22,90.0,90.0,0,21560
1.1484131813049316,-312.0,-672.0,16272.0,47.0,-17.0,-384.0,-53.0,30.0,374.0,-23,-23,90.0,90.0,0,21547
1.1583850383758545,-200.0,-592.0,16376.0,-439.0,222.0,-324.0,-53.0,30.0,374.0,-23,-23,90.0,90.0,0,21547
1.1701271533966064,-216.0,-664.0,16576.0,264.0,-166.0,278.0,-45.0,23.0,359.0,-23,-23,89.0,89.0,0,21533
1.178511619567871,-184.0,-312.0,16216.0,494.0,-69.0,174.0,-45.0,23.0,359.0,-23,-23,89.0,89.0,0,21533
1.1894593238830566,-256.0,-448.0,16296.0,67.0,100.0,417.0,-60.0,29.0,375.0,-24,-24,89.0,89.0,0,21519
1.1985023021697998,-200.0,-1048.0,16416.0,-35.0,117.0,594.0,-60.0,29.0,375.0,-24,-24,89.0,89.0,0,21519
1.2101871967315674,-392.0,-824.0,16504.0,109.0,-147.0,681.0,-57.0,41.0,372.0,-24,-24,88.0,88.0,0,21505
1.218522310256958,-40.0,-768.0,16248.0,-235.0,243.0,410.0,-57.0,41.0,372.0,-24,-24,88.0,88.0,0,21505
1.2295620441436768,-136.0,-720.0,16312.0,-201.0,208.0,283.0,-60.0,26.0,372.0,-25,-25,88.0,88.0,0,21491
1.2384886741638184,-392.0,-400.0,16256.0,-444.0,-48.0,-204.0,-60.0,26.0,372.0,-25,-25,88.0,88.0,0,21491
1.2495675086975098,-456.0,-728.0,16296.0,-201.0,8.0,-89.0,-57.0,36.0,365.0,-25,-25,88.0,88.0,0,21477
1.2585594654083252,8.0,-704.0,16248.0,114.0,73.0,-285.0,-57.0,36.0,365.0,-25,-25,87.0,87.0,0,21477
1.269350290298462,-600.0,-704.0,16224.0,17.0,195.0,160.0,-67.0,17.0,377.0,-26,-26,87.0,87.0,0,21463
1.278332233428955,-760.0,-832.0,16176.0,-149.0,205.0,423.0,-67.0,17.0,377.0,-26,-26,87.0,87.0,0,21463
1.2885255813598633,-288.0,-592.0,16304.0,80.0,98.0,-194.0,-61.0,37.0,361.0,-26,-26,87.0,87.0,0,21450
1.2983520030975342,-248.0,-800.0,16096.0,68.0,314.0,544.0,-61.0,37.0,361.0,-26,-26,86.0,86.0,0,21450
1.3085463047027588,-480.0,-832.0,16128.0,-2.0,72.0,651.0,-60.0,46.0,375.0,-27,-27,86.0,86.0,0,21436
1.318342685699463,-320.0,-624.0,16248.0,269.0,-159.0,276.0,-60.0,46.0,375.0,-27,-27,86.0,86.0,0,21436
1.3285548686981201,-224.0,-920.0,16176.0,-183.0,-138.0,78.0,-71.0,35.0,364.0,-27,-27,86.0,86.0,0,21422
1.3383641242980957,-184.0,-608.0,16448.0,76.0,-105.0,-614.0,-71.0,35.0,364.0,-27,-27,85.0,85.0,0,21422
1.3484442234039307,-488.0,-696.0,16464.0,-116.0,-46.0,-117.0,-71.0,35.0,364.0,-28,-28,85.0,85.0,0,21409
1.3584420680999756,-144.0,-824.0,16232.0,378.0,19.0,-200.0,-71.0,28.0,366.0,-28,-28,85.0,85.0,0,21409
1.3703358173370361,-192.0,-648.0,16280.0,-51.0,103.0,-172.0,-50.0,37.0,378.0,-28,-28,84.0,84.0,0,21395
1.3785285949707031,-216.0,-576.0,16440.0,-36.0,-170.0,102.0,-50.0,37.0,378.0,-28,-28,84.0,84.0,0,21395
1.3894953727722168,-200.0,-632.0,16248.0,-263.0,202.0,-449.0,-65.0,34.0,375.0,-29,-29,84.0,84.0,0,21381
1.3985095024108887,-192.0,-472.0,16288.0,214.0,262.0,-97.0,-65.0,34.0,375.0,-29,-29,84.0,84.0,0,21381
1.4104115962982178,-352.0,-824.0,16248.0,110.0,-203.0,-104.0,-54.0,39.0,375.0,-29,-29,83.0,83.0,0,21367
1.4185271263122559,-144.0,-608.0,16448.0,-113.0,171.0,398.0,-54.0,39.0,385.0,-29,-29,83.0,83.0,0,21367
1.428605556488037,-328.0,-816.0,16440.0,212.0,72.0,-370.0,-54.0,41.0,382.0,-29,-29,83.0,83.0,0,21353
1.4385452270507812,-80.0,-1000.0,16376.0,-220.0,45.0,344.0,-62.0,34.0,382.0,-30,-30,83.0,83.0,0,21353
